"No.","Time","Source","Destination","Protocol","Length","Info"
"3406","34.775899267","192.168.1.4","2.19.172.25","TCP","66","47932  >  443 [ACK] Seq=1632 Ack=1062 Win=501 Len=0 TSval=1543325490 TSecr=1978470367"
"3407","34.775854043","2.19.172.25","192.168.1.4","TLSv1.2","140","Application Data"
"3408","34.775924314","192.168.1.4","2.19.172.25","TCP","66","47932  >  443 [ACK] Seq=1632 Ack=1136 Win=501 Len=0 TSval=1543325490 TSecr=1978470367"
"3409","34.778328354","192.168.1.4","2.19.172.25","TLSv1.2","101","Application Data"
"3410","34.815875217","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.147? Tell 192.168.1.1"
"3411","34.815917936","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.147? Tell 192.168.1.1"
"3412","34.815970555","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.148? Tell 192.168.1.1"
"3413","34.816151483","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.148? Tell 192.168.1.1"
"3414","34.816341177","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.149? Tell 192.168.1.1"
"3415","34.816762985","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.149? Tell 192.168.1.1"
"3416","34.816763396","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.150? Tell 192.168.1.1"
"3417","34.816813599","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.150? Tell 192.168.1.1"
"3418","34.817003013","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.151? Tell 192.168.1.1"
"3419","34.817155769","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.151? Tell 192.168.1.1"
"3420","34.861485220","92.122.157.150","192.168.1.4","TLSv1.3","521","Application Data"
"3421","34.861485791","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3422","34.861699430","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=8307 Ack=5061 Win=64128 Len=0 TSval=3186776650 TSecr=4144511402"
"3423","34.867979140","2.19.172.25","192.168.1.4","TCP","66","443  >  47932 [ACK] Seq=1136 Ack=1667 Win=501 Len=0 TSval=1978470458 TSecr=1543325492"
"3424","34.905502319","35.155.106.192","192.168.1.4","TCP","66","443  >  55632 [ACK] Seq=274 Ack=274 Win=3918 Len=0 TSval=2154802333 TSecr=3408233405"
"3425","35.226363572","38.133.127.159","192.168.1.4","TLSv1.2","97","Encrypted Alert"
"3426","35.226402024","192.168.1.4","38.133.127.159","TCP","66","45200  >  443 [ACK] Seq=1276 Ack=3763 Win=64128 Len=0 TSval=3071777400 TSecr=2889424854"
"3427","35.226364504","38.133.127.159","192.168.1.4","TCP","66","443  >  45200 [FIN, ACK] Seq=3763 Ack=1276 Win=42496 Len=0 TSval=2889424854 TSecr=3071770363"
"3428","35.226364574","38.133.127.159","192.168.1.4","TLSv1.2","97","Encrypted Alert"
"3429","35.226439013","192.168.1.4","38.133.127.159","TCP","66","45188  >  443 [ACK] Seq=1588 Ack=3791 Win=64128 Len=0 TSval=3071777400 TSecr=1902058670"
"3430","35.226364644","38.133.127.159","192.168.1.4","TCP","66","443  >  45188 [FIN, ACK] Seq=3791 Ack=1588 Win=42496 Len=0 TSval=1902058670 TSecr=3071770367"
"3431","35.269739734","192.168.1.4","38.133.127.159","TCP","66","45188  >  443 [ACK] Seq=1588 Ack=3792 Win=64128 Len=0 TSval=3071777444 TSecr=1902058670"
"3432","35.269797421","192.168.1.4","38.133.127.159","TCP","66","45200  >  443 [ACK] Seq=1276 Ack=3764 Win=64128 Len=0 TSval=3071777444 TSecr=2889424854"
"3433","35.384781025","192.168.1.4","38.133.127.159","TCP","66","45200  >  443 [RST, ACK] Seq=1276 Ack=3764 Win=64128 Len=0 TSval=3071777559 TSecr=2889424854"
"3434","35.384862738","192.168.1.4","38.133.127.159","TCP","66","45188  >  443 [RST, ACK] Seq=1588 Ack=3792 Win=64128 Len=0 TSval=3071777559 TSecr=1902058670"
"3435","35.385035230","192.168.1.4","4.227.249.197","TLSv1.2","1132","Application Data"
"3436","35.488910103","4.227.249.197","192.168.1.4","TLSv1.2","395","Application Data"
"3437","35.488973632","192.168.1.4","4.227.249.197","TCP","66","47716  >  443 [ACK] Seq=79777 Ack=6924 Win=64128 Len=0 TSval=3785260042 TSecr=2782965093"
"3438","35.540649325","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"3439","35.540931592","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"3440","35.671011413","192.168.1.4","92.122.157.150","TLSv1.3","884","Application Data"
"3441","35.705959371","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=5061 Ack=9125 Win=64128 Len=0 TSval=4144512247 TSecr=3186777459"
"3442","35.725555825","35.155.106.192","192.168.1.4","TCP","66","443  >  55210 [ACK] Seq=274 Ack=274 Win=442 Len=0 TSval=3308092806 TSecr=3408234227"
"3443","36.044737492","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.152? Tell 192.168.1.1"
"3444","36.044947083","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.152? Tell 192.168.1.1"
"3445","36.045011634","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.153? Tell 192.168.1.1"
"3446","36.045011724","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.153? Tell 192.168.1.1"
"3447","36.045161143","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.154? Tell 192.168.1.1"
"3448","36.046026309","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.156? Tell 192.168.1.1"
"3449","36.046026600","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.156? Tell 192.168.1.1"
"3450","36.046262941","92.122.157.150","192.168.1.4","TLSv1.3","520","Application Data"
"3451","36.046263091","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3452","36.046263131","92.122.157.150","192.168.1.4","TCP","140","[TCP Retransmission] 443  >  46568 [PSH, ACK] Seq=5515 Ack=9125 Win=64128 Len=74 TSval=4144512489 TSecr=3186777459"
"3453","36.046296474","192.168.1.4","92.122.157.150","TCP","78","46568  >  443 [ACK] Seq=9125 Ack=5589 Win=63616 Len=0 TSval=3186777834 TSecr=4144512412 SLE=5515 SRE=5589"
"3454","36.060734491","4.227.249.197","192.168.1.4","TLSv1.2","97","Encrypted Alert"
"3455","36.060769677","192.168.1.4","4.227.249.197","TCP","66","47728  >  443 [ACK] Seq=612 Ack=5639 Win=64128 Len=0 TSval=3785260614 TSecr=2359701017"
"3456","36.060734912","4.227.249.197","192.168.1.4","TCP","66","443  >  47728 [FIN, ACK] Seq=5639 Ack=612 Win=64768 Len=0 TSval=2359701017 TSecr=3785253403"
"3457","36.103007922","192.168.1.4","4.227.249.197","TCP","66","47728  >  443 [ACK] Seq=612 Ack=5640 Win=64128 Len=0 TSval=3785260656 TSecr=2359701017"
"3458","36.190168797","4.227.249.197","192.168.1.4","TLSv1.2","97","Encrypted Alert"
"3459","36.190222888","192.168.1.4","4.227.249.197","TCP","66","47730  >  443 [ACK] Seq=612 Ack=5639 Win=64128 Len=0 TSval=3785260743 TSecr=2221062871"
"3460","36.190623316","4.227.249.197","192.168.1.4","TCP","66","443  >  47730 [FIN, ACK] Seq=5639 Ack=612 Win=64768 Len=0 TSval=2221062871 TSecr=3785253446"
"3461","36.232107051","186.102.191.90","192.168.1.4","TCP","66","443  >  49462 [FIN, ACK] Seq=1 Ack=2 Win=276 Len=0 TSval=1203651531 TSecr=487902479"
"3462","36.232832266","192.168.1.4","4.227.249.197","TCP","66","47730  >  443 [ACK] Seq=612 Ack=5640 Win=64128 Len=0 TSval=3785260786 TSecr=2221062871"
"3463","36.234073895","186.102.191.90","192.168.1.4","TCP","66","443  >  49468 [FIN, ACK] Seq=1 Ack=2 Win=275 Len=0 TSval=1203651531 TSecr=487902479"
"3464","36.273111622","192.168.1.4","186.102.191.90","TCP","66","[TCP Previous segment not captured] 49462  >  443 [ACK] Seq=2 Ack=2 Win=501 Len=0 TSval=488022530 TSecr=1203651531"
"3465","36.276411385","192.168.1.4","186.102.191.90","TCP","66","[TCP Previous segment not captured] 49468  >  443 [ACK] Seq=2 Ack=2 Win=501 Len=0 TSval=488022533 TSecr=1203651531"
"3466","36.674047853","192.168.1.4","92.122.157.150","TLSv1.3","884","Application Data"
"3467","36.701942868","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=5589 Ack=9943 Win=64128 Len=0 TSval=4144513243 TSecr=3186778462"
"3468","37.068563333","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.158? Tell 192.168.1.1"
"3469","37.069295901","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.158? Tell 192.168.1.1"
"3470","37.069296462","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.157? Tell 192.168.1.1"
"3471","37.069296532","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.157? Tell 192.168.1.1"
"3472","37.069296602","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.159? Tell 192.168.1.1"
"3473","37.069361604","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.159? Tell 192.168.1.1"
"3474","37.069429360","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.160? Tell 192.168.1.1"
"3475","37.069642068","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.160? Tell 192.168.1.1"
"3476","37.070058976","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.161? Tell 192.168.1.1"
"3477","37.070059417","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.161? Tell 192.168.1.1"
"3478","37.070740139","92.122.157.150","192.168.1.4","TLSv1.3","521","Application Data"
"3479","37.070777609","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=9943 Ack=6044 Win=64128 Len=0 TSval=3186778859 TSecr=4144513400"
"3480","37.070740560","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3481","37.070804128","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=9943 Ack=6118 Win=64128 Len=0 TSval=3186778859 TSecr=4144513401"
"3482","37.070740630","92.122.157.150","192.168.1.4","TCP","140","[TCP Spurious Retransmission] 443  >  46568 [PSH, ACK] Seq=6044 Ack=9943 Win=64128 Len=74 TSval=4144513521 TSecr=3186778462"
"3483","37.070811722","192.168.1.4","92.122.157.150","TCP","78","[TCP Dup ACK 3481#1] 46568  >  443 [ACK] Seq=9943 Ack=6118 Win=64128 Len=0 TSval=3186778859 TSecr=4144513521 SLE=6044 SRE=6118"
"3484","37.479402961","52.55.188.156","192.168.1.4","TLSv1.2","97","Encrypted Alert"
"3485","37.479450229","192.168.1.4","52.55.188.156","TCP","66","38042  >  443 [ACK] Seq=7867 Ack=587 Win=64128 Len=0 TSval=2772556674 TSecr=639430500"
"3486","37.677114577","192.168.1.4","92.122.157.150","TLSv1.3","885","Application Data"
"3487","37.705957352","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=6118 Ack=10762 Win=64128 Len=0 TSval=4144514247 TSecr=3186779465"
"3488","37.888752556","92.122.157.150","192.168.1.4","TLSv1.3","521","Application Data"
"3489","37.888809973","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=10762 Ack=6573 Win=64128 Len=0 TSval=3186779677 TSecr=4144514403"
"3490","37.888753127","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3491","37.888844077","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=10762 Ack=6647 Win=64128 Len=0 TSval=3186779677 TSecr=4144514403"
"3492","37.891635791","192.168.1.4","92.122.157.150","TLSv1.3","101","Application Data"
"3493","37.921976423","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=6647 Ack=10797 Win=64128 Len=0 TSval=4144514463 TSecr=3186779679"
"3494","38.092735025","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.162? Tell 192.168.1.1"
"3495","38.093682134","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.164? Tell 192.168.1.1"
"3496","38.093682696","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.164? Tell 192.168.1.1"
"3497","38.093682766","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.165? Tell 192.168.1.1"
"3498","38.093742517","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.165? Tell 192.168.1.1"
"3499","38.094256638","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.166? Tell 192.168.1.1"
"3500","38.094257209","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.166? Tell 192.168.1.1"
"3501","38.298574233","63.140.38.178","192.168.1.4","TCP","66","[TCP Keep-Alive] 443  >  48986 [ACK] Seq=4722 Ack=2676 Win=32000 Len=0 TSval=93005578 TSecr=532617648"
"3502","38.298612474","192.168.1.4","63.140.38.178","TCP","66","[TCP Keep-Alive ACK] 48986  >  443 [ACK] Seq=2676 Ack=4723 Win=64128 Len=0 TSval=532627940 TSecr=92995570"
"3503","38.298574804","52.20.167.62","192.168.1.4","TLSv1.3","105","Application Data"
"3504","38.298997153","192.168.1.4","52.20.167.62","TCP","66","48570  >  443 [FIN, ACK] Seq=2217 Ack=7108 Win=64128 Len=0 TSval=2242192341 TSecr=3876234693"
"3505","38.401431294","52.20.167.62","192.168.1.4","TLSv1.3","90","Application Data"
"3506","38.401505303","192.168.1.4","52.20.167.62","TCP","54","48570  >  443 [RST] Seq=2218 Win=0 Len=0"
"3507","38.401432146","52.20.167.62","192.168.1.4","TCP","66","443  >  48570 [FIN, ACK] Seq=7132 Ack=2218 Win=49152 Len=0 TSval=3876234950 TSecr=2242192341"
"3508","38.401549636","192.168.1.4","52.20.167.62","TCP","54","48570  >  443 [RST] Seq=2218 Win=0 Len=0"
"3509","38.466583048","68.67.160.137","192.168.1.4","TLSv1.2","112","Application Data"
"3510","38.466614877","192.168.1.4","68.67.160.137","TCP","66","48856  >  443 [ACK] Seq=5446 Ack=3873 Win=64128 Len=0 TSval=2974705751 TSecr=1165288757"
"3511","38.466583418","68.67.160.137","192.168.1.4","TLSv1.2","97","Encrypted Alert"
"3512","38.466868200","192.168.1.4","68.67.160.137","TCP","66","48856  >  443 [FIN, ACK] Seq=5446 Ack=3905 Win=64128 Len=0 TSval=2974705752 TSecr=1165288757"
"3513","38.641655818","192.168.1.4","143.204.23.99","TLSv1.3","139","Application Data"
"3514","38.645352753","68.67.160.137","192.168.1.4","TCP","66","443  >  48856 [ACK] Seq=3905 Ack=5447 Win=42496 Len=0 TSval=1165288867 TSecr=2974705752"
"3515","38.699039222","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=1446 Ack=1551 Win=70144 Len=0 TSval=3273336895 TSecr=1455185923"
"3516","38.823076795","192.168.1.4","172.217.30.206","TCP","66","60982  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=4155787807 TSecr=78207522"
"3517","38.844662845","172.217.30.206","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  60982 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=78253603 TSecr=4155603758"
"3518","38.860049304","143.204.23.99","192.168.1.4","TLSv1.3","517","Application Data"
"3519","38.863884127","192.168.1.4","143.204.23.99","TLSv1.3","138","Application Data"
"3520","38.863961141","192.168.1.4","143.204.23.99","TLSv1.3","330","Application Data"
"3521","38.876314405","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=1897 Ack=1623 Win=70144 Len=0 TSval=3273337072 TSecr=1455186146"
"3522","38.876315006","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=1897 Ack=1887 Win=71168 Len=0 TSval=3273337072 TSecr=1455186146"
"3523","39.322620429","143.204.23.99","192.168.1.4","TLSv1.3","572","Application Data"
"3524","39.322621000","143.204.23.99","192.168.1.4","TLSv1.3","97","Application Data"
"3525","39.322621070","143.204.23.99","192.168.1.4","TCP","97","[TCP Retransmission] 443  >  40884 [PSH, ACK] Seq=2403 Ack=1887 Win=71168 Len=31 TSval=3273337371 TSecr=1455186146"
"3526","39.322684779","192.168.1.4","143.204.23.99","TCP","78","40884  >  443 [ACK] Seq=1887 Ack=2434 Win=63616 Len=0 TSval=1455186605 TSecr=3273337294 SLE=2403 SRE=2434"
"3527","39.324888285","192.168.1.4","143.204.23.99","TLSv1.3","101","Application Data"
"3528","39.336312694","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=2434 Ack=1922 Win=71168 Len=0 TSval=3273337532 TSecr=1455186607"
"3529","39.936034482","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.167? Tell 192.168.1.1"
"3530","39.936035023","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.167? Tell 192.168.1.1"
"3531","39.936106166","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.168? Tell 192.168.1.1"
"3532","39.936137775","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.168? Tell 192.168.1.1"
"3533","39.936365541","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.169? Tell 192.168.1.1"
"3534","39.936466740","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.169? Tell 192.168.1.1"
"3535","39.937063494","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.170? Tell 192.168.1.1"
"3536","39.937064055","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.170? Tell 192.168.1.1"
"3537","39.937140839","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.171? Tell 192.168.1.1"
"3538","39.937140919","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.171? Tell 192.168.1.1"
"3539","40.346558379","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"3540","40.346920495","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"3541","40.680240894","192.168.1.4","92.122.157.150","TLSv1.3","885","Application Data"
"3542","40.684152881","35.155.106.192","192.168.1.4","TCP","66","443  >  55632 [ACK] Seq=313 Ack=313 Win=3918 Len=0 TSval=2154807961 TSecr=3408239033"
"3543","40.713910625","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=6647 Ack=11616 Win=64128 Len=0 TSval=4144517255 TSecr=3186782468"
"3544","40.960676656","92.122.157.150","192.168.1.4","TLSv1.3","520","Application Data"
"3545","40.960677237","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3546","40.960895795","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=11616 Ack=7175 Win=64128 Len=0 TSval=3186782749 TSecr=4144517413"
"3547","41.370347007","35.155.106.192","192.168.1.4","TLSv1.2","105","Application Data"
"3548","41.370716577","192.168.1.4","35.155.106.192","TLSv1.2","105","Application Data"
"3549","41.780176333","35.155.106.192","192.168.1.4","TCP","66","443  >  55210 [ACK] Seq=313 Ack=313 Win=442 Len=0 TSval=3308098634 TSecr=3408240057"
"3550","42.236438779","192.168.1.4","34.193.113.164","TCP","66","[TCP Keep-Alive] 55554  >  443 [ACK] Seq=0 Ack=2 Win=501 Len=0 TSval=2902851975 TSecr=2252014055"
"3551","42.334704724","34.193.113.164","192.168.1.4","TCP","66","[TCP Previous segment not captured] 443  >  55554 [ACK] Seq=2 Ack=1 Win=14 Len=0 TSval=2252060137 TSecr=2902842098"
"3552","42.598854514","52.55.188.156","192.168.1.4","TCP","66","443  >  38042 [FIN, ACK] Seq=587 Ack=7867 Win=99584 Len=0 TSval=639435500 TSecr=2772556674"
"3553","42.639735273","192.168.1.4","52.55.188.156","TCP","66","38042  >  443 [ACK] Seq=7867 Ack=588 Win=64128 Len=0 TSval=2772561835 TSecr=639435500"
"3554","43.417703182","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3555","43.417703744","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
"3556","43.683437240","192.168.1.4","92.122.157.150","TLSv1.3","885","Application Data"
"3557","43.738058024","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=7175 Ack=12435 Win=64128 Len=0 TSval=4144520279 TSecr=3186785471"
"3558","43.743679744","4.227.249.197","192.168.1.4","TLSv1.2","97","Encrypted Alert"
"3559","43.743726892","192.168.1.4","4.227.249.197","TCP","66","47716  >  443 [ACK] Seq=79777 Ack=6955 Win=64128 Len=0 TSval=3785268297 TSecr=2782973348"
"3560","43.743680345","4.227.249.197","192.168.1.4","TCP","66","443  >  47716 [FIN, ACK] Seq=6955 Ack=79777 Win=131968 Len=0 TSval=2782973348 TSecr=3785260042"
"3561","43.786408164","192.168.1.4","4.227.249.197","TCP","66","47716  >  443 [ACK] Seq=79777 Ack=6956 Win=64128 Len=0 TSval=3785268339 TSecr=2782973348"
"3562","44.032451201","92.122.157.150","192.168.1.4","TLSv1.3","521","Application Data"
"3563","44.032451612","92.122.157.150","192.168.1.4","TLSv1.3","140","Application Data"
"3564","44.032588137","192.168.1.4","92.122.157.150","TCP","66","46568  >  443 [ACK] Seq=12435 Ack=7704 Win=64128 Len=0 TSval=3186785820 TSecr=4144520461"
"3565","44.034586760","192.168.1.4","92.122.157.150","TLSv1.3","101","Application Data"
"3566","44.085928800","92.122.157.150","192.168.1.4","TCP","66","443  >  46568 [ACK] Seq=7704 Ack=12470 Win=64128 Len=0 TSval=4144520603 TSecr=3186785822"
"3567","44.332217597","192.168.1.4","143.204.23.99","TLSv1.3","139","Application Data"
"3568","44.344436089","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=2434 Ack=1995 Win=71168 Len=0 TSval=3273342540 TSecr=1455191614"
"3569","44.441581751","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3570","44.441582333","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
"3571","44.647057667","143.204.23.99","192.168.1.4","TLSv1.3","518","Application Data"
"3572","44.650868545","192.168.1.4","143.204.23.99","TLSv1.3","134","Application Data"
"3573","44.650961799","192.168.1.4","143.204.23.99","TLSv1.3","330","Application Data"
"3574","44.659975335","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=2886 Ack=2063 Win=71168 Len=0 TSval=3273342856 TSecr=1455191933"
"3575","44.659975906","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=2886 Ack=2327 Win=72192 Len=0 TSval=3273342856 TSecr=1455191933"
"3576","45.056164349","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.172? Tell 192.168.1.1"
"3577","45.056208592","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.172? Tell 192.168.1.1"
"3578","45.056311705","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.173? Tell 192.168.1.1"
"3579","45.056432440","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.173? Tell 192.168.1.1"
"3580","45.056951690","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.174? Tell 192.168.1.1"
"3581","45.056952251","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.174? Tell 192.168.1.1"
"3582","45.057013986","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.176? Tell 192.168.1.1"
"3583","45.057100608","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.176? Tell 192.168.1.1"
"3584","45.057565136","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.175? Tell 192.168.1.1"
"3585","45.057565687","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.175? Tell 192.168.1.1"
"3586","45.058096077","143.204.23.99","192.168.1.4","TLSv1.3","573","Application Data"
"3587","45.058096638","143.204.23.99","192.168.1.4","TLSv1.3","97","Application Data"
"3588","45.058096709","143.204.23.99","192.168.1.4","TCP","97","[TCP Retransmission] 443  >  40884 [PSH, ACK] Seq=3393 Ack=2327 Win=72192 Len=31 TSval=3273343219 TSecr=1455191933"
"3589","45.058175536","192.168.1.4","143.204.23.99","TCP","78","40884  >  443 [ACK] Seq=2327 Ack=3424 Win=63616 Len=0 TSval=1455192340 TSecr=3273343073 SLE=3393 SRE=3424"
"3590","45.060280367","192.168.1.4","143.204.23.99","TLSv1.3","101","Application Data"
"3591","45.072053287","143.204.23.99","192.168.1.4","TCP","66","443  >  40884 [ACK] Seq=3424 Ack=2362 Win=72192 Len=0 TSval=3273343268 TSecr=1455192342"
"3592","45.465658555","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.15? Tell 192.168.1.1"
"3593","45.465659106","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
"3594","45.633817677","192.168.1.4","141.226.224.48","TLSv1.2","618","Application Data"
"3595","45.638910290","192.168.1.4","141.226.224.48","TLSv1.2","100","Application Data"
"3596","45.649731682","192.168.1.4","45.60.162.169","TCP","66","48822  >  443 [ACK] Seq=1 Ack=1 Win=24566 Len=0 TSval=3538954897 TSecr=2569333128"
"3597","45.676887174","45.60.162.169","192.168.1.4","TCP","66","[TCP ACKed unseen segment] 443  >  48822 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=2569379205 TSecr=3538816287"
"3598","45.747444533","141.226.224.48","192.168.1.4","TCP","60","443  >  34854 [ACK] Seq=787 Ack=2257 Win=34304 Len=0"
"3599","45.747445144","141.226.224.48","192.168.1.4","TCP","60","443  >  34854 [ACK] Seq=787 Ack=2303 Win=34304 Len=0"
"3600","45.747445215","141.226.224.48","192.168.1.4","TLSv1.2","100","Application Data"
"3601","45.747517209","192.168.1.4","141.226.224.48","TCP","54","34854  >  443 [ACK] Seq=2303 Ack=833 Win=64128 Len=0"
"3602","45.747445275","141.226.224.48","192.168.1.4","TLSv1.2","611","Application Data"
"3603","45.747549499","192.168.1.4","141.226.224.48","TCP","54","34854  >  443 [ACK] Seq=2303 Ack=1390 Win=63616 Len=0"
"3604","46.079691444","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.177? Tell 192.168.1.1"
"3605","46.079836916","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.177? Tell 192.168.1.1"
"3606","46.080084167","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.178? Tell 192.168.1.1"
"3607","46.080114244","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.178? Tell 192.168.1.1"
"3608","46.080422489","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.179? Tell 192.168.1.1"
"3609","46.080453157","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.179? Tell 192.168.1.1"
"3610","46.080756413","AskeyCom_1d:5f:80","Broadcast","ARP","56","Who has 192.168.1.180? Tell 192.168.1.1"
"3611","46.080788273","AskeyCom_1d:5f:80","Broadcast","ARP","60","Who has 192.168.1.180? Tell 192.168.1.1"
